Conversation_ID,Strategy,Type,Game_ID,User_ID,Mutant_ID,Test_ID,Is_Active,Is_Success
43605,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1781,5,,,0,1
43606,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,12489,,0,1
43607,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32742,0,1
43608,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1780,5,,,0,1
43609,TEST_FULL_SUITE,DEFEND_DEFAULT,1781,6,,,0,1
43610,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,,,0,0
43611,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32745,0,1
43612,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,12490,,0,1
43613,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1781,5,,,0,1
43614,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,,,0,0
43615,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1780,5,,,0,1
43616,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32746,0,1
43617,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32749,0,1
43618,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1778,5,,,0,1
43619,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1780,5,,,0,1
43620,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1782,5,,,0,1
43621,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32752,0,1
43622,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,,,0,0
43623,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,,0,1
43624,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32757,0,1
43625,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32753,0,1
43626,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,,,0,0
43627,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32759,0,1
43628,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43629,TEST_DEFAULT,DEFEND_DEFAULT,1784,6,,,1,0
43630,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12491,,0,1
43631,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,,0,0
43632,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1778,5,,,0,0
43633,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32760,0,1
43634,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1782,5,,,0,1
43635,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,,,0,0
43636,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32762,0,1
43637,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43638,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12492,,0,1
43639,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,32768,0,1
43640,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32772,0,1
43641,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,,,0,0
43642,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32767,0,1
43643,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43644,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12493,,0,1
43645,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1782,5,,,0,1
43646,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,,,0,0
43647,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,,,0,0
43648,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32771,0,1
43649,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,32773,0,1
43650,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,,,0,0
43651,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1778,5,,,0,0
43652,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43653,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12494,,0,1
43654,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32775,0,1
43655,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,32777,0,1
43656,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,,0,1
43657,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32781,0,1
43658,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,12495,,0,1
43659,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32783,0,1
43660,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43661,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12496,,0,1
43662,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32780,0,1
43663,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,32782,0,1
43664,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,,,0,0
43665,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12497,,0,1
43666,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1782,5,,,0,1
43667,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,12501,,0,1
43668,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,,0,1
43669,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32785,0,1
43670,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32786,0,1
43671,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43672,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12498,,0,1
43673,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1782,5,,,0,1
43674,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,32791,0,1
43675,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43676,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12499,,0,1
43677,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,,,0,0
43678,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43679,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32789,0,1
43680,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32796,0,1
43681,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12500,,0,1
43682,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32784,0,1
43683,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32793,0,1
43684,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32790,0,1
43685,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43686,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12502,,0,1
43687,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43688,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12504,,0,1
43689,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43690,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32803,0,1
43691,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12503,,0,1
43692,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32799,0,1
43693,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1782,5,,,0,1
43694,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,12506,,0,1
43695,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,,0,0
43696,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,12505,,0,1
43697,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43698,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12508,,0,1
43699,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43700,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12509,,0,1
43701,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,,0,1
43702,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43703,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12507,,0,1
43704,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1781,5,,,0,1
43705,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,12510,,0,1
43706,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32798,0,1
43707,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1782,5,,,0,1
43708,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,,,0,0
43709,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32801,0,1
43710,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32804,0,1
43711,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43712,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12513,,0,1
43713,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43714,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12512,,0,1
43715,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1782,5,,,0,1
43716,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43717,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12514,,0,1
43718,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32807,0,1
43719,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43720,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12515,,0,1
43721,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32816,0,1
43722,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43723,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12516,,0,1
43724,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43725,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12517,,0,1
43726,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1781,5,,,0,1
43727,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1781,5,12526,,0,1
43728,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32813,0,1
43729,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32802,0,1
43730,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32812,0,1
43731,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1782,5,,,0,0
43732,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,,0,0
43733,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32810,0,1
43734,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1781,5,,,0,1
43735,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43736,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12519,,0,1
43737,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43738,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12518,,0,1
43739,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43740,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32815,0,1
43741,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12522,,0,1
43742,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43743,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12521,,0,1
43744,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,,0,1
43745,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32819,0,1
43746,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43747,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12525,,0,1
43748,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32818,0,1
43749,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,12523,,0,1
43750,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43751,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12524,,0,1
43752,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32820,0,1
43753,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,,0,0
43754,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43755,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12527,,0,1
43756,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32822,0,1
43757,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43758,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12528,,0,1
43759,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32824,0,1
43760,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,,0,1
43761,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,,0,0
43762,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,32823,0,1
43763,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1782,5,,,0,1
43764,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,,0,0
43765,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,,,0,0
43766,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43767,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43768,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12529,,0,1
43769,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12531,,0,1
43770,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1781,6,,,1,0
43771,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43772,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12533,,0,1
43773,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1781,5,,,0,0
43774,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32830,0,1
43775,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1782,5,,,0,1
43776,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43777,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12532,,0,1
43778,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32836,0,1
43779,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32838,0,1
43780,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43781,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12534,,0,1
43782,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43783,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,,,0,0
43784,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,12535,,0,1
43785,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,32844,0,1
43786,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1781,5,,,0,0
43787,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32847,0,1
43788,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32843,0,1
43789,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43790,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12540,,0,1
43791,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43792,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12538,,0,1
43793,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32849,0,1
43794,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1783,5,,,0,1
43795,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12537,,0,1
43796,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,,0,0
43797,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1781,5,,,0,1
43798,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43799,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12539,,0,1
43800,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43801,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12541,,0,1
43802,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1786,5,,,0,1
43803,TEST_FULL_SUITE,DEFEND_DEFAULT,1786,6,,,0,1
43804,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43805,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1782,5,,,0,1
43806,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1786,5,12542,,0,1
43807,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12543,,0,1
43808,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1782,5,,,1,0
43809,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1782,6,,32851,0,1
43810,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1782,5,,,0,1
43811,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,,0,0
43812,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1786,6,,,0,1
43813,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1786,5,,,0,1
43814,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1786,5,12545,,0,1
43815,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43816,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32856,0,1
43817,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12546,,0,1
43818,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43819,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12544,,0,1
43820,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32859,0,1
43821,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1786,6,,32855,0,1
43822,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1786,6,,32857,0,1
43823,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43824,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12547,,0,1
43825,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1786,6,,32863,0,1
43826,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1786,5,,,0,1
43827,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1782,5,,,0,1
43828,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1786,5,12548,,0,1
43829,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1783,5,,,0,1
43830,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,,,0,0
43831,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32862,0,1
43832,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32866,0,1
43833,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43834,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43835,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1786,5,,,0,1
43836,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32867,0,1
43837,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12552,,0,1
43838,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1786,6,,,0,1
43839,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12550,,0,1
43840,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1786,5,12549,,0,1
43841,TEST_DEFAULT,DEFEND_FOCUS,1784,6,,,0,0
43842,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1786,6,,32865,0,1
43843,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1787,5,,,0,1
43844,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1787,6,,,0,1
43845,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1787,5,12551,,0,1
43846,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1786,5,,,0,1
43847,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1786,5,12553,,0,1
43848,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1785,6,,32872,0,1
43849,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1783,6,,32874,0,1
43850,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43851,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12554,,0,1
43852,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1783,5,12556,,0,1
43853,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1786,6,,32869,0,1
43854,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1787,6,,,0,1
43855,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1787,6,,32871,0,1
43856,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1787,5,,,0,1
43857,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1785,5,,,0,1
43858,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1787,5,12557,,0,1
43859,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1785,5,12559,,0,1
43860,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1786,5,,,0,1
43861,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1786,5,12555,,0,1
43862,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1784,5,,,0,1
43863,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1784,5,12558,,0,1
43864,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1786,6,,32873,0,1
43865,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1787,6,,,0,1
43866,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1787,6,,32879,0,1
43867,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1786,5,,,0,1
43868,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1786,5,12561,,0,1
