Conversation_ID,Index_in_conversation,Message_type,Input_tokens,Output_tokens,timestamp,Model_name,Model_type
53220,2,AI,182,141,2026-01-29 06:56:21,gpt-4.1-nano,OPENAI
53221,0,SYSTEM,0,0,2026-01-29 06:56:21,gpt-4.1-nano,OPENAI
53221,1,USER,0,0,2026-01-29 06:56:21,gpt-4.1-nano,OPENAI
53221,2,AI,2683,62,2026-01-29 06:56:36,gpt-4.1-nano,OPENAI
53223,0,SYSTEM,0,0,2026-01-29 06:56:24,gpt-4.1-nano,OPENAI
53223,1,USER,0,0,2026-01-29 06:56:24,gpt-4.1-nano,OPENAI
53223,2,AI,423,9,2026-01-29 06:56:25,gpt-4.1-nano,OPENAI
53224,0,SYSTEM,0,0,2026-01-29 06:56:31,gpt-4.1-nano,OPENAI
53224,1,USER,0,0,2026-01-29 06:56:31,gpt-4.1-nano,OPENAI
53224,2,AI,281,335,2026-01-29 06:56:35,gpt-4.1-nano,OPENAI
53224,3,SYSTEM,0,0,2026-01-29 06:56:36,gpt-4.1-nano,OPENAI
53224,4,AI,665,199,2026-01-29 06:56:40,gpt-4.1-nano,OPENAI
53225,0,SYSTEM,0,0,2026-01-29 06:56:27,gpt-4.1-nano,OPENAI
53225,1,USER,0,0,2026-01-29 06:56:27,gpt-4.1-nano,OPENAI
53225,2,AI,2570,94,2026-01-29 06:56:29,gpt-4.1-nano,OPENAI
53226,0,SYSTEM,0,0,2026-01-29 06:56:28,gpt-4.1-nano,OPENAI
53226,1,USER,0,0,2026-01-29 06:56:28,gpt-4.1-nano,OPENAI
53226,2,AI,1054,13,2026-01-29 06:56:29,gpt-4.1-nano,OPENAI
53227,0,SYSTEM,0,0,2026-01-29 06:56:35,gpt-4.1-nano,OPENAI
53227,1,USER,0,0,2026-01-29 06:56:35,gpt-4.1-nano,OPENAI
53227,2,AI,125,39,2026-01-29 06:56:36,gpt-4.1-nano,OPENAI
53227,3,SYSTEM,0,0,2026-01-29 06:56:36,gpt-4.1-nano,OPENAI
53227,4,AI,196,38,2026-01-29 06:56:43,gpt-4.1-nano,OPENAI
53227,5,SYSTEM,0,0,2026-01-29 06:56:44,gpt-4.1-nano,OPENAI
53227,6,AI,266,37,2026-01-29 06:56:50,gpt-4.1-nano,OPENAI
53227,7,SYSTEM,0,0,2026-01-29 06:56:51,gpt-4.1-nano,OPENAI
53227,8,AI,335,23,2026-01-29 06:56:57,gpt-4.1-nano,OPENAI
53228,0,SYSTEM,0,0,2026-01-29 06:56:35,gpt-4.1-nano,OPENAI
53228,1,USER,0,0,2026-01-29 06:56:35,gpt-4.1-nano,OPENAI
53228,2,AI,423,9,2026-01-29 06:56:36,gpt-4.1-nano,OPENAI
53229,0,SYSTEM,0,0,2026-01-29 06:56:43,gpt-4.1-nano,OPENAI
53229,1,USER,0,0,2026-01-29 06:56:43,gpt-4.1-nano,OPENAI
53229,2,AI,281,217,2026-01-29 06:56:46,gpt-4.1-nano,OPENAI
53229,3,SYSTEM,0,0,2026-01-29 06:56:53,gpt-4.1-nano,OPENAI
53229,4,AI,561,220,2026-01-29 06:56:57,gpt-4.1-nano,OPENAI
53229,5,SYSTEM,0,0,2026-01-29 06:56:59,gpt-4.1-nano,OPENAI
53229,6,AI,847,220,2026-01-29 06:57:04,gpt-4.1-nano,OPENAI
53229,7,SYSTEM,0,0,2026-01-29 06:57:05,gpt-4.1-nano,OPENAI
53229,8,AI,1087,215,2026-01-29 06:57:11,gpt-4.1-nano,OPENAI
53229,9,SYSTEM,0,0,2026-01-29 06:57:12,gpt-4.1-nano,OPENAI
53231,0,SYSTEM,0,0,2026-01-29 06:56:45,gpt-4.1-nano,OPENAI
53231,1,USER,0,0,2026-01-29 06:56:45,gpt-4.1-nano,OPENAI
53231,2,AI,2570,141,2026-01-29 06:56:47,gpt-4.1-nano,OPENAI
53231,3,SYSTEM,0,0,2026-01-29 06:56:47,gpt-4.1-nano,OPENAI
53231,4,AI,2912,75,2026-01-29 06:57:01,gpt-4.1-nano,OPENAI
53233,0,SYSTEM,0,0,2026-01-29 06:56:50,gpt-4.1-nano,OPENAI
53233,1,USER,0,0,2026-01-29 06:56:50,gpt-4.1-nano,OPENAI
53233,2,AI,2785,138,2026-01-29 06:57:07,gpt-4.1-nano,OPENAI
53233,3,USER,0,0,2026-01-29 06:57:08,gpt-4.1-nano,OPENAI
53233,4,AI,5566,162,2026-01-29 06:57:23,gpt-4.1-nano,OPENAI
53233,5,USER,0,0,2026-01-29 06:57:23,gpt-4.1-nano,OPENAI
53233,6,AI,8389,158,2026-01-29 06:57:39,gpt-4.1-nano,OPENAI
53233,7,USER,0,0,2026-01-29 06:57:39,gpt-4.1-nano,OPENAI
53233,8,AI,11204,172,2026-01-29 06:57:53,gpt-4.1-nano,OPENAI
53233,9,USER,0,0,2026-01-29 06:57:53,gpt-4.1-nano,OPENAI
53235,0,SYSTEM,0,0,2026-01-29 06:56:57,gpt-4.1-nano,OPENAI
53235,1,USER,0,0,2026-01-29 06:56:57,gpt-4.1-nano,OPENAI
53235,2,AI,2681,61,2026-01-29 06:57:13,gpt-4.1-nano,OPENAI
53236,0,SYSTEM,0,0,2026-01-29 06:57:03,gpt-4.1-nano,OPENAI
53236,1,USER,0,0,2026-01-29 06:57:03,gpt-4.1-nano,OPENAI
53236,2,AI,1054,13,2026-01-29 06:57:04,gpt-4.1-nano,OPENAI
53237,0,SYSTEM,0,0,2026-01-29 06:57:10,gpt-4.1-nano,OPENAI
53237,1,USER,0,0,2026-01-29 06:57:10,gpt-4.1-nano,OPENAI
53237,2,AI,125,39,2026-01-29 06:57:11,gpt-4.1-nano,OPENAI
53238,0,SYSTEM,0,0,2026-01-29 06:57:04,gpt-4.1-nano,OPENAI
53238,1,USER,0,0,2026-01-29 06:57:04,gpt-4.1-nano,OPENAI
53238,2,AI,2697,64,2026-01-29 06:57:06,gpt-4.1-nano,OPENAI
53239,0,SYSTEM,0,0,2026-01-29 06:57:08,gpt-4.1-nano,OPENAI
53239,1,USER,0,0,2026-01-29 06:57:08,gpt-4.1-nano,OPENAI
53239,2,AI,2616,89,2026-01-29 06:57:10,gpt-4.1-nano,OPENAI
53240,0,SYSTEM,0,0,2026-01-29 06:57:12,gpt-4.1-nano,OPENAI
53240,1,USER,0,0,2026-01-29 06:57:12,gpt-4.1-nano,OPENAI
53240,2,AI,3841,100,2026-01-29 06:57:14,gpt-4.1-nano,OPENAI
53240,3,SYSTEM,0,0,2026-01-29 06:57:26,gpt-4.1-nano,OPENAI
53240,4,AI,5027,113,2026-01-29 06:57:29,gpt-4.1-nano,OPENAI
53240,5,SYSTEM,0,0,2026-01-29 06:57:39,gpt-4.1-nano,OPENAI
53240,6,AI,6238,127,2026-01-29 06:57:44,gpt-4.1-nano,OPENAI
53240,7,SYSTEM,0,0,2026-01-29 06:57:48,gpt-4.1-nano,OPENAI
53240,8,AI,6796,117,2026-01-29 06:57:59,gpt-4.1-nano,OPENAI
53240,9,SYSTEM,0,0,2026-01-29 06:58:07,gpt-4.1-nano,OPENAI
53241,0,SYSTEM,0,0,2026-01-29 06:57:15,gpt-4.1-nano,OPENAI
53241,1,USER,0,0,2026-01-29 06:57:15,gpt-4.1-nano,OPENAI
53241,2,AI,281,319,2026-01-29 06:57:19,gpt-4.1-nano,OPENAI
53241,3,SYSTEM,0,0,2026-01-29 06:57:20,gpt-4.1-nano,OPENAI
53241,4,AI,649,217,2026-01-29 06:57:23,gpt-4.1-nano,OPENAI
53241,5,SYSTEM,0,0,2026-01-29 06:57:24,gpt-4.1-nano,OPENAI
53241,6,AI,915,248,2026-01-29 06:57:31,gpt-4.1-nano,OPENAI
53241,7,SYSTEM,0,0,2026-01-29 06:57:32,gpt-4.1-nano,OPENAI
53241,8,AI,1212,234,2026-01-29 06:57:39,gpt-4.1-nano,OPENAI
53241,9,SYSTEM,0,0,2026-01-29 06:57:39,gpt-4.1-nano,OPENAI
53242,0,SYSTEM,0,0,2026-01-29 06:57:15,gpt-4.1-nano,OPENAI
53242,1,USER,0,0,2026-01-29 06:57:15,gpt-4.1-nano,OPENAI
53242,2,AI,2570,156,2026-01-29 06:57:17,gpt-4.1-nano,OPENAI
53242,3,SYSTEM,0,0,2026-01-29 06:57:17,gpt-4.1-nano,OPENAI
53242,4,AI,2945,68,2026-01-29 06:57:31,gpt-4.1-nano,OPENAI
53243,0,SYSTEM,0,0,2026-01-29 06:57:17,gpt-4.1-nano,OPENAI
53243,1,USER,0,0,2026-01-29 06:57:17,gpt-4.1-nano,OPENAI
53243,2,AI,1054,13,2026-01-29 06:57:18,gpt-4.1-nano,OPENAI
53244,0,SYSTEM,0,0,2026-01-29 06:57:24,gpt-4.1-nano,OPENAI
53244,1,USER,0,0,2026-01-29 06:57:24,gpt-4.1-nano,OPENAI
53244,2,AI,125,37,2026-01-29 06:57:25,gpt-4.1-nano,OPENAI
53244,3,SYSTEM,0,0,2026-01-29 06:57:26,gpt-4.1-nano,OPENAI
53244,4,AI,194,37,2026-01-29 06:57:33,gpt-4.1-nano,OPENAI
53245,0,SYSTEM,0,0,2026-01-29 06:57:21,gpt-4.1-nano,OPENAI
53245,1,USER,0,0,2026-01-29 06:57:21,gpt-4.1-nano,OPENAI
53245,2,AI,281,196,2026-01-29 06:57:23,gpt-4.1-nano,OPENAI
53245,3,SYSTEM,0,0,2026-01-29 06:57:24,gpt-4.1-nano,OPENAI
53245,4,AI,516,310,2026-01-29 06:57:31,gpt-4.1-nano,OPENAI
53245,5,SYSTEM,0,0,2026-01-29 06:57:32,gpt-4.1-nano,OPENAI
53245,6,AI,865,227,2026-01-29 06:57:38,gpt-4.1-nano,OPENAI
53246,0,SYSTEM,0,0,2026-01-29 06:57:25,gpt-4.1-nano,OPENAI
53246,1,USER,0,0,2026-01-29 06:57:25,gpt-4.1-nano,OPENAI
53246,2,AI,423,9,2026-01-29 06:57:26,gpt-4.1-nano,OPENAI
53247,0,SYSTEM,0,0,2026-01-29 06:57:26,gpt-4.1-nano,OPENAI
53247,1,USER,0,0,2026-01-29 06:57:26,gpt-4.1-nano,OPENAI
53247,2,AI,281,199,2026-01-29 06:57:29,gpt-4.1-nano,OPENAI
53247,3,SYSTEM,0,0,2026-01-29 06:57:30,gpt-4.1-nano,OPENAI
53247,4,AI,519,279,2026-01-29 06:57:36,gpt-4.1-nano,OPENAI
53247,5,SYSTEM,0,0,2026-01-29 06:57:37,gpt-4.1-nano,OPENAI
53247,6,AI,837,272,2026-01-29 06:57:43,gpt-4.1-nano,OPENAI
53247,7,SYSTEM,0,0,2026-01-29 06:57:43,gpt-4.1-nano,OPENAI
53247,8,AI,1148,307,2026-01-29 06:57:50,gpt-4.1-nano,OPENAI
53247,9,SYSTEM,0,0,2026-01-29 06:57:53,gpt-4.1-nano,OPENAI
53250,0,SYSTEM,0,0,2026-01-29 06:57:38,gpt-4.1-nano,OPENAI
53250,1,USER,0,0,2026-01-29 06:57:38,gpt-4.1-nano,OPENAI
53250,2,AI,1054,13,2026-01-29 06:57:39,gpt-4.1-nano,OPENAI
53251,0,SYSTEM,0,0,2026-01-29 06:57:45,gpt-4.1-nano,OPENAI
53251,1,USER,0,0,2026-01-29 06:57:45,gpt-4.1-nano,OPENAI
53251,2,AI,125,37,2026-01-29 06:57:46,gpt-4.1-nano,OPENAI
53252,0,SYSTEM,0,0,2026-01-29 06:57:42,gpt-4.1-nano,OPENAI
53252,1,USER,0,0,2026-01-29 06:57:42,gpt-4.1-nano,OPENAI
53252,2,AI,423,9,2026-01-29 06:57:43,gpt-4.1-nano,OPENAI
53253,0,SYSTEM,0,0,2026-01-29 06:57:43,gpt-4.1-nano,OPENAI
53253,1,USER,0,0,2026-01-29 06:57:43,gpt-4.1-nano,OPENAI
53253,2,AI,281,210,2026-01-29 06:57:45,gpt-4.1-nano,OPENAI
53253,3,SYSTEM,0,0,2026-01-29 06:57:45,gpt-4.1-nano,OPENAI
53253,4,AI,530,550,2026-01-29 06:57:55,gpt-4.1-nano,OPENAI
53253,5,SYSTEM,0,0,2026-01-29 06:57:55,gpt-4.1-nano,OPENAI
53253,6,AI,1129,274,2026-01-29 06:57:59,gpt-4.1-nano,OPENAI
53253,7,SYSTEM,0,0,2026-01-29 06:58:00,gpt-4.1-nano,OPENAI
53253,8,AI,1442,186,2026-01-29 06:58:06,gpt-4.1-nano,OPENAI
53254,0,SYSTEM,0,0,2026-01-29 06:57:49,gpt-4.1-nano,OPENAI
53254,1,USER,0,0,2026-01-29 06:57:49,gpt-4.1-nano,OPENAI
53254,2,AI,281,191,2026-01-29 06:57:51,gpt-4.1-nano,OPENAI
53255,0,SYSTEM,0,0,2026-01-29 06:57:45,gpt-4.1-nano,OPENAI
53255,1,USER,0,0,2026-01-29 06:57:45,gpt-4.1-nano,OPENAI
53255,2,AI,2570,73,2026-01-29 06:57:46,gpt-4.1-nano,OPENAI
53257,0,SYSTEM,0,0,2026-01-29 06:57:52,gpt-4.1-nano,OPENAI
53257,1,USER,0,0,2026-01-29 06:57:52,gpt-4.1-nano,OPENAI
53257,2,AI,1054,13,2026-01-29 06:57:53,gpt-4.1-nano,OPENAI
53258,0,SYSTEM,0,0,2026-01-29 06:57:59,gpt-4.1-nano,OPENAI
53258,1,USER,0,0,2026-01-29 06:57:59,gpt-4.1-nano,OPENAI
53258,2,AI,125,65,2026-01-29 06:58:01,gpt-4.1-nano,OPENAI
53259,0,SYSTEM,0,0,2026-01-29 06:57:54,gpt-4.1-nano,OPENAI
53259,1,USER,0,0,2026-01-29 06:57:54,gpt-4.1-nano,OPENAI
53259,2,AI,281,251,2026-01-29 06:57:57,gpt-4.1-nano,OPENAI
53259,3,SYSTEM,0,0,2026-01-29 06:57:57,gpt-4.1-nano,OPENAI
53259,4,AI,571,223,2026-01-29 06:58:05,gpt-4.1-nano,OPENAI
53259,5,SYSTEM,0,0,2026-01-29 06:58:06,gpt-4.1-nano,OPENAI
53259,6,AI,833,286,2026-01-29 06:58:10,gpt-4.1-nano,OPENAI
53259,7,SYSTEM,0,0,2026-01-29 06:58:11,gpt-4.1-nano,OPENAI
53259,8,AI,1158,267,2026-01-29 06:58:20,gpt-4.1-nano,OPENAI
53259,9,SYSTEM,0,0,2026-01-29 06:58:20,gpt-4.1-nano,OPENAI
53260,0,SYSTEM,0,0,2026-01-29 06:57:57,gpt-4.1-nano,OPENAI
53260,1,USER,0,0,2026-01-29 06:57:57,gpt-4.1-nano,OPENAI
53260,2,AI,2662,68,2026-01-29 06:57:59,gpt-4.1-nano,OPENAI
53262,0,SYSTEM,0,0,2026-01-29 06:58:06,gpt-4.1-nano,OPENAI
53262,1,USER,0,0,2026-01-29 06:58:06,gpt-4.1-nano,OPENAI
53262,2,AI,2538,616,2026-01-29 06:58:13,gpt-4.1-nano,OPENAI
53263,0,SYSTEM,0,0,2026-01-29 06:58:06,gpt-4.1-nano,OPENAI
53263,1,USER,0,0,2026-01-29 06:58:06,gpt-4.1-nano,OPENAI
53263,2,AI,1054,13,2026-01-29 06:58:07,gpt-4.1-nano,OPENAI
53264,0,SYSTEM,0,0,2026-01-29 06:58:13,gpt-4.1-nano,OPENAI
53264,1,USER,0,0,2026-01-29 06:58:13,gpt-4.1-nano,OPENAI
53264,2,AI,125,65,2026-01-29 06:58:15,gpt-4.1-nano,OPENAI
53264,3,SYSTEM,0,0,2026-01-29 06:58:15,gpt-4.1-nano,OPENAI
53264,4,AI,229,35,2026-01-29 06:58:21,gpt-4.1-nano,OPENAI
53265,0,SYSTEM,0,0,2026-01-29 06:58:12,gpt-4.1-nano,OPENAI
53265,1,USER,0,0,2026-01-29 06:58:12,gpt-4.1-nano,OPENAI
53265,2,AI,3841,78,2026-01-29 06:58:14,gpt-4.1-nano,OPENAI
53265,3,SYSTEM,0,0,2026-01-29 06:58:20,gpt-4.1-nano,OPENAI
53265,4,AI,5007,137,2026-01-29 06:58:30,gpt-4.1-nano,OPENAI
53265,5,SYSTEM,0,0,2026-01-29 06:58:35,gpt-4.1-nano,OPENAI
53265,6,AI,6288,104,2026-01-29 06:58:45,gpt-4.1-nano,OPENAI
53265,7,SYSTEM,0,0,2026-01-29 06:58:54,gpt-4.1-nano,OPENAI
53265,8,AI,7503,125,2026-01-29 06:59:01,gpt-4.1-nano,OPENAI
53265,9,SYSTEM,0,0,2026-01-29 06:59:16,gpt-4.1-nano,OPENAI
53268,0,SYSTEM,0,0,2026-01-29 06:58:22,gpt-4.1-nano,OPENAI
53268,1,USER,0,0,2026-01-29 06:58:22,gpt-4.1-nano,OPENAI
53268,2,AI,281,205,2026-01-29 06:58:27,gpt-4.1-nano,OPENAI
53269,0,SYSTEM,0,0,2026-01-29 06:58:25,gpt-4.1-nano,OPENAI
53269,1,USER,0,0,2026-01-29 06:58:25,gpt-4.1-nano,OPENAI
53269,2,AI,2618,70,2026-01-29 06:58:26,gpt-4.1-nano,OPENAI
53269,3,SYSTEM,0,0,2026-01-29 06:58:26,gpt-4.1-nano,OPENAI
53269,4,AI,2725,58,2026-01-29 06:58:27,gpt-4.1-nano,OPENAI
53271,0,SYSTEM,0,0,2026-01-29 06:58:27,gpt-4.1-nano,OPENAI
53271,1,USER,0,0,2026-01-29 06:58:27,gpt-4.1-nano,OPENAI
53271,2,AI,1054,13,2026-01-29 06:58:28,gpt-4.1-nano,OPENAI
53272,0,SYSTEM,0,0,2026-01-29 06:58:35,gpt-4.1-nano,OPENAI
53272,1,USER,0,0,2026-01-29 06:58:35,gpt-4.1-nano,OPENAI
53272,2,AI,125,42,2026-01-29 06:58:35,gpt-4.1-nano,OPENAI
53273,0,SYSTEM,0,0,2026-01-29 06:58:34,gpt-4.1-nano,OPENAI
53273,1,USER,0,0,2026-01-29 06:58:34,gpt-4.1-nano,OPENAI
53273,2,AI,423,9,2026-01-29 06:58:35,gpt-4.1-nano,OPENAI
53274,0,SYSTEM,0,0,2026-01-29 06:59:15,gpt-4.1-nano,OPENAI
53274,1,USER,0,0,2026-01-29 06:59:15,gpt-4.1-nano,OPENAI
53274,2,AI,281,301,2026-01-29 06:59:21,gpt-4.1-nano,OPENAI
53274,3,SYSTEM,0,0,2026-01-29 06:59:21,gpt-4.1-nano,OPENAI
53274,4,AI,621,299,2026-01-29 06:59:26,gpt-4.1-nano,OPENAI
53274,5,SYSTEM,0,0,2026-01-29 06:59:26,gpt-4.1-nano,OPENAI
53274,6,AI,959,328,2026-01-29 06:59:32,gpt-4.1-nano,OPENAI
53274,7,SYSTEM,0,0,2026-01-29 06:59:33,gpt-4.1-nano,OPENAI
53274,8,AI,1326,284,2026-01-29 06:59:39,gpt-4.1-nano,OPENAI
53274,9,SYSTEM,0,0,2026-01-29 06:59:40,gpt-4.1-nano,OPENAI
53275,0,SYSTEM,0,0,2026-01-29 06:58:37,gpt-4.1-nano,OPENAI
53275,1,USER,0,0,2026-01-29 06:58:37,gpt-4.1-nano,OPENAI
53275,2,AI,423,9,2026-01-29 06:58:38,gpt-4.1-nano,OPENAI
53276,0,SYSTEM,0,0,2026-01-29 06:58:45,gpt-4.1-nano,OPENAI
53276,1,USER,0,0,2026-01-29 06:58:45,gpt-4.1-nano,OPENAI
53276,2,AI,281,328,2026-01-29 06:58:49,gpt-4.1-nano,OPENAI
53276,3,SYSTEM,0,0,2026-01-29 06:58:49,gpt-4.1-nano,OPENAI
53276,4,AI,658,215,2026-01-29 06:58:54,gpt-4.1-nano,OPENAI
53276,5,SYSTEM,0,0,2026-01-29 06:58:54,gpt-4.1-nano,OPENAI
53276,6,AI,922,227,2026-01-29 06:59:02,gpt-4.1-nano,OPENAI
53276,7,SYSTEM,0,0,2026-01-29 06:59:02,gpt-4.1-nano,OPENAI
53276,8,AI,1188,313,2026-01-29 06:59:11,gpt-4.1-nano,OPENAI
53276,9,SYSTEM,0,0,2026-01-29 06:59:12,gpt-4.1-nano,OPENAI
53277,0,SYSTEM,0,0,2026-01-29 06:58:41,gpt-4.1-nano,OPENAI
53277,1,USER,0,0,2026-01-29 06:58:41,gpt-4.1-nano,OPENAI
53277,2,AI,2570,98,2026-01-29 06:58:42,gpt-4.1-nano,OPENAI
53277,3,SYSTEM,0,0,2026-01-29 06:58:42,gpt-4.1-nano,OPENAI
53277,4,AI,2827,79,2026-01-29 06:58:56,gpt-4.1-nano,OPENAI
53278,0,SYSTEM,0,0,2026-01-29 06:58:41,gpt-4.1-nano,OPENAI
53278,1,USER,0,0,2026-01-29 06:58:41,gpt-4.1-nano,OPENAI
53278,2,AI,2801,54,2026-01-29 06:58:43,gpt-4.1-nano,OPENAI
53280,0,SYSTEM,0,0,2026-01-29 06:58:42,gpt-4.1-nano,OPENAI
53280,1,USER,0,0,2026-01-29 06:58:42,gpt-4.1-nano,OPENAI
53280,2,AI,1054,13,2026-01-29 06:58:42,gpt-4.1-nano,OPENAI
53281,0,SYSTEM,0,0,2026-01-29 06:58:49,gpt-4.1-nano,OPENAI
53281,1,USER,0,0,2026-01-29 06:58:49,gpt-4.1-nano,OPENAI
53281,2,AI,125,39,2026-01-29 06:58:50,gpt-4.1-nano,OPENAI
53283,0,SYSTEM,0,0,2026-01-29 06:58:49,gpt-4.1-nano,OPENAI
53283,1,USER,0,0,2026-01-29 06:58:49,gpt-4.1-nano,OPENAI
53283,2,AI,2624,86,2026-01-29 06:58:50,gpt-4.1-nano,OPENAI
53284,0,SYSTEM,0,0,2026-01-29 06:58:56,gpt-4.1-nano,OPENAI
53284,1,USER,0,0,2026-01-29 06:58:56,gpt-4.1-nano,OPENAI
53284,2,AI,1054,13,2026-01-29 06:58:56,gpt-4.1-nano,OPENAI
53285,0,SYSTEM,0,0,2026-01-29 06:59:04,gpt-4.1-nano,OPENAI
53285,1,USER,0,0,2026-01-29 06:59:04,gpt-4.1-nano,OPENAI
53285,2,AI,125,37,2026-01-29 06:59:05,gpt-4.1-nano,OPENAI
53286,0,SYSTEM,0,0,2026-01-29 06:59:13,gpt-4.1-nano,OPENAI
53286,1,USER,0,0,2026-01-29 06:59:13,gpt-4.1-nano,OPENAI
53286,2,AI,281,187,2026-01-29 06:59:16,gpt-4.1-nano,OPENAI
53287,0,SYSTEM,0,0,2026-01-29 06:59:16,gpt-4.1-nano,OPENAI
53287,1,USER,0,0,2026-01-29 06:59:16,gpt-4.1-nano,OPENAI
53287,2,AI,1054,13,2026-01-29 06:59:16,gpt-4.1-nano,OPENAI
53288,0,SYSTEM,0,0,2026-01-29 06:59:22,gpt-4.1-nano,OPENAI
53288,1,USER,0,0,2026-01-29 06:59:22,gpt-4.1-nano,OPENAI
53288,2,AI,125,37,2026-01-29 06:59:23,gpt-4.1-nano,OPENAI
53288,3,SYSTEM,0,0,2026-01-29 06:59:28,gpt-4.1-nano,OPENAI
53288,4,AI,284,36,2026-01-29 06:59:30,gpt-4.1-nano,OPENAI
53289,0,SYSTEM,0,0,2026-01-29 06:59:17,gpt-4.1-nano,OPENAI
53289,1,USER,0,0,2026-01-29 06:59:17,gpt-4.1-nano,OPENAI
53289,2,AI,3841,52,2026-01-29 06:59:18,gpt-4.1-nano,OPENAI
53289,3,SYSTEM,0,0,2026-01-29 06:59:29,gpt-4.1-nano,OPENAI
53289,4,AI,4955,43,2026-01-29 06:59:32,gpt-4.1-nano,OPENAI
53289,5,SYSTEM,0,0,2026-01-29 06:59:39,gpt-4.1-nano,OPENAI
53289,6,AI,5471,48,2026-01-29 06:59:49,gpt-4.1-nano,OPENAI
53290,0,SYSTEM,0,0,2026-01-29 06:59:23,gpt-4.1-nano,OPENAI
53290,1,USER,0,0,2026-01-29 06:59:23,gpt-4.1-nano,OPENAI
53290,2,AI,423,9,2026-01-29 06:59:24,gpt-4.1-nano,OPENAI
53291,0,SYSTEM,0,0,2026-01-29 06:59:57,gpt-4.1-nano,OPENAI
53291,1,USER,0,0,2026-01-29 06:59:57,gpt-4.1-nano,OPENAI
53291,2,AI,281,197,2026-01-29 07:00:01,gpt-4.1-nano,OPENAI
53291,3,SYSTEM,0,0,2026-01-29 07:00:01,gpt-4.1-nano,OPENAI
53291,4,AI,517,203,2026-01-29 07:00:05,gpt-4.1-nano,OPENAI
53293,0,SYSTEM,0,0,2026-01-29 06:59:26,gpt-4.1-nano,OPENAI
53293,1,USER,0,0,2026-01-29 06:59:26,gpt-4.1-nano,OPENAI
53293,2,AI,2676,63,2026-01-29 06:59:42,gpt-4.1-nano,OPENAI
53295,0,SYSTEM,0,0,2026-01-29 06:59:28,gpt-4.1-nano,OPENAI
53295,1,USER,0,0,2026-01-29 06:59:28,gpt-4.1-nano,OPENAI
53295,2,AI,2570,52,2026-01-29 06:59:30,gpt-4.1-nano,OPENAI
53296,0,SYSTEM,0,0,2026-01-29 06:59:29,gpt-4.1-nano,OPENAI
53296,1,USER,0,0,2026-01-29 06:59:30,gpt-4.1-nano,OPENAI
53296,2,AI,423,9,2026-01-29 06:59:30,gpt-4.1-nano,OPENAI
53297,0,SYSTEM,0,0,2026-01-29 06:59:30,gpt-4.1-nano,OPENAI
53297,1,USER,0,0,2026-01-29 06:59:30,gpt-4.1-nano,OPENAI
53297,2,AI,2812,46,2026-01-29 06:59:31,gpt-4.1-nano,OPENAI
53298,0,SYSTEM,0,0,2026-01-29 06:59:37,gpt-4.1-nano,OPENAI
53298,1,USER,0,0,2026-01-29 06:59:37,gpt-4.1-nano,OPENAI
53298,2,AI,281,277,2026-01-29 06:59:41,gpt-4.1-nano,OPENAI
53298,3,SYSTEM,0,0,2026-01-29 06:59:41,gpt-4.1-nano,OPENAI
53298,4,AI,597,317,2026-01-29 06:59:49,gpt-4.1-nano,OPENAI
53298,5,SYSTEM,0,0,2026-01-29 06:59:51,gpt-4.1-nano,OPENAI
53298,6,AI,963,240,2026-01-29 06:59:56,gpt-4.1-nano,OPENAI
53298,7,SYSTEM,0,0,2026-01-29 06:59:57,gpt-4.1-nano,OPENAI
53298,8,AI,1252,258,2026-01-29 07:00:01,gpt-4.1-nano,OPENAI
53299,0,SYSTEM,0,0,2026-01-29 06:59:36,gpt-4.1-nano,OPENAI
53299,1,USER,0,0,2026-01-29 06:59:36,gpt-4.1-nano,OPENAI
53299,2,AI,1054,13,2026-01-29 06:59:37,gpt-4.1-nano,OPENAI
53300,0,SYSTEM,0,0,2026-01-29 06:59:44,gpt-4.1-nano,OPENAI
53300,1,USER,0,0,2026-01-29 06:59:44,gpt-4.1-nano,OPENAI
53300,2,AI,125,37,2026-01-29 06:59:45,gpt-4.1-nano,OPENAI
53300,3,SYSTEM,0,0,2026-01-29 06:59:45,gpt-4.1-nano,OPENAI
53300,4,AI,194,37,2026-01-29 06:59:53,gpt-4.1-nano,OPENAI
53302,0,SYSTEM,0,0,2026-01-29 06:59:38,gpt-4.1-nano,OPENAI
53302,1,USER,0,0,2026-01-29 06:59:38,gpt-4.1-nano,OPENAI
53302,2,AI,2624,143,2026-01-29 06:59:40,gpt-4.1-nano,OPENAI
53302,3,SYSTEM,0,0,2026-01-29 06:59:40,gpt-4.1-nano,OPENAI
53302,4,AI,2804,64,2026-01-29 06:59:41,gpt-4.1-nano,OPENAI
53303,0,SYSTEM,0,0,2026-01-29 06:59:43,gpt-4.1-nano,OPENAI
53303,1,USER,0,0,2026-01-29 06:59:43,gpt-4.1-nano,OPENAI
53303,2,AI,281,187,2026-01-29 06:59:48,gpt-4.1-nano,OPENAI
53304,0,SYSTEM,0,0,2026-01-29 06:59:44,gpt-4.1-nano,OPENAI
53304,1,USER,0,0,2026-01-29 06:59:44,gpt-4.1-nano,OPENAI
53304,2,AI,2570,72,2026-01-29 06:59:45,gpt-4.1-nano,OPENAI
53305,0,SYSTEM,0,0,2026-01-29 07:00:01,gpt-4.1-nano,OPENAI
53305,1,USER,0,0,2026-01-29 07:00:01,gpt-4.1-nano,OPENAI
